speaker_id,playtime,audio_link
16729,92,https://www.archive.org/download/spc221_2111_librivox/spc221_forever_mvz.mp3
15966,92,https://www.archive.org/download/i_love_my_love_in_the_morning_2104.poem_librivox/mylove_griffin_jw.mp3
18642,92,https://www.archive.org/download/spc240_2306_librivox/spc240_todeathanirregularode_ksb.mp3
14338,91,https://www.archive.org/download/quiet_2005.poem_librivox/quiet_cawein_mjg.mp3
16124,91,https://www.archive.org/download/the_gift_of_india_2104.poem_librivox/india_naidu_ss.mp3
14257,91,https://www.archive.org/download/rhymesofchildhood_2006_librivox/rhymesofchildhood_029_guest.mp3
18643,91,https://www.archive.org/download/ladysmuseum2_2502_librivox/ladysmuseum2_31_lennox.mp3
16094,91,https://www.archive.org/download/spc215_2105_librivox/spc215_seafever_cbm.mp3
13548,91,https://www.archive.org/download/fruitionless_1908.poem_librivox/fruitionless_coolbrith_jsh.mp3
14770,91,https://www.archive.org/download/witnesses_2008.poem_librivox/witnesses_cawein_rs.mp3
14258,91,https://www.archive.org/download/wine_and_roses_2102_librivox/wineandroses_08_daley.mp3
17017,91,https://www.archive.org/download/short_stories_prose_verse_2202_librivox/storiesproseverse_16_lawson.mp3
14000,91,https://www.archive.org/download/anzacbook_2009_librivox/anzacbook_46_various.mp3
12718,91,https://www.archive.org/download/the_sea_2004.poem_librivox/sea_sheard_ten.mp3
17464,90,https://www.archive.org/download/canada_other_poems_2208_librivox/canadaandotherpoems_21_young.mp3
13885,90,https://www.archive.org/download/book_irish_poetry_2103_librivox/irishpoetrypart2_023_graves.mp3
19182,90,https://www.archive.org/download/mariner_2401.poem_librivox/mariner_johnson_rw.mp3
19819,90,https://www.archive.org/download/newpoems_2412_librivox/newpoems_42_lawrence.mp3
15866,90,https://www.archive.org/download/the_winners_2303.poem_librivox/winners_kipling_at.mp3
16345,90,https://www.archive.org/download/spc217_2107_librivox/spc217_juvenilehymn_mac.mp3
10299,90,https://www.archive.org/download/spc206_2008_librivox/spc206_apology_li.mp3
18288,90,https://www.archive.org/download/silence_2303.poem_librivox/silence_poe_kbs.mp3
16108,89,https://www.archive.org/download/i_love_my_love_in_the_morning_2104.poem_librivox/mylove_griffin_bb.mp3
17575,89,https://www.archive.org/download/100_great_poems_2210_librivox/100greatpoems_031_cross.mp3
14077,89,https://www.archive.org/download/poems_2007_librivox/poems_54_wilde.mp3
15930,89,https://www.archive.org/download/a_maiden_to_her_mirror_2103.poem_librivox/maiden_wilcox_amh.mp3
16931,89,https://www.archive.org/download/spc224_2202_librivox/spc224_solitude_ms.mp3
15163,89,https://www.archive.org/download/anthology_magazine_verse_2102_librivox/anthologyverse1913_25_braithwaite.mp3
14679,89,https://www.archive.org/download/white_bird_of_love_2007.poem_librivox/whitebird_kilmer_nv.mp3
13900,89,https://www.archive.org/download/book_irish_poetry_2103_librivox/irishpoetrypart2_074_graves.mp3
15663,89,https://www.archive.org/download/spc212_2102_librivox/spc212_myshepherdwillsupplymyneed_ah.mp3
2038,89,https://www.archive.org/download/a_contented_man_2109.poem_librivox/contentedman_turgenev_gk.mp3
19761,89,https://www.archive.org/download/anoctobergarden_2411.poem_librivox/octobergarden_rossetti_ee.mp3
18431,89,https://www.archive.org/download/old_letters_2303.poem_librivox/oldletters_scott_dsdy.mp3
14877,89,https://www.archive.org/download/railway_station_2008.poem_librivox/railwaystation_lampman_p.mp3
14102,89,https://www.archive.org/download/squirrel_fluffytail_2004_librivox/squirrelfluffytail_09_mckenna.mp3
19925,89,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_033_cawein.mp3
14045,89,https://www.archive.org/download/poems_2007_librivox/poems_32_wilde.mp3
19154,88,https://www.archive.org/download/completepoems_annebronte_2402_librivox/completepoems_09_annebronte.mp3
19899,88,https://www.archive.org/download/spc260_2502_librivox/spc260_songoftheseawind_kt.mp3
14390,88,https://www.archive.org/download/best_friend_2005.poem_librivox/bestfriend_abbott_ar.mp3
123,88,https://www.archive.org/download/a_maiden_to_her_mirror_2103.poem_librivox/maiden_wilcox_ezwa.mp3
17660,88,https://www.archive.org/download/pastoral_poems_2208_librivox/pastoralpoems_13_various.mp3
18085,88,https://www.archive.org/download/star_dust_2303_librivox/stardust_06_henshall.mp3
14052,88,https://www.archive.org/download/whereshetoldherlove_2102.poem_librivox/whereshetoldherlove_clare_pmc.mp3
19903,88,https://www.archive.org/download/fromspringdaystowinter_2501.poem_librivox/fromspringdaystowinter_wilde_ve.mp3
17303,88,https://www.archive.org/download/listening_2203.poem_librivox/listening_freeman_qam.mp3
13882,88,https://www.archive.org/download/spc202_2004_librivox/spc202_roadnottaken_dnh.mp3
16270,88,https://www.archive.org/download/may_garden_2105.poem_librivox/maygarden_drinkwater_ar.mp3
14674,88,https://www.archive.org/download/the_ripest_peach_2007.poem_librivox/ripestpeach_riley_wy.mp3
18326,88,https://www.archive.org/download/thetemple_2306_librivox/thetemple_026_herbert.mp3
14551,88,https://www.archive.org/download/spc205_2007_librivox/spc205_anautumnwalkwithdeborah_apc.mp3
19547,88,https://www.archive.org/download/odetoneptune_2406.poem_librivox/odetoneptune_wheatley_rkc.mp3
16387,87,https://www.archive.org/download/tree_with_bird_2111_librivox/treewithbird_16_widdemer.mp3
14059,87,https://www.archive.org/download/the_sea_2004.poem_librivox/sea_sheard_eon.mp3
19597,87,https://www.archive.org/download/spc259_2501_librivox/spc259_whatthethrushsaid_bb.mp3
19859,87,https://www.archive.org/download/fromspringdaystowinter_2501.poem_librivox/fromspringdaystowinter_wilde_dd.mp3
19709,87,https://www.archive.org/download/poemswealllove_2412_librivox/poemswealllove_18_barnet.mp3
16532,87,https://www.archive.org/download/tree_with_bird_2111_librivox/treewithbird_19_widdemer.mp3
17870,87,https://www.archive.org/download/unanswered_2209.poem_librivox/unanswered_hope_anm.mp3
14324,87,https://www.archive.org/download/rhymesofchildhood_2006_librivox/rhymesofchildhood_022_guest.mp3
18949,87,https://www.archive.org/download/ashortstrian_2402.poem_librivox/shortstrain_moore_cam.mp3
15207,87,https://www.archive.org/download/boysandgirls_2103_librivox/boysandgirls_029_foley.mp3
12949,87,https://www.archive.org/download/book_irish_poetry_2103_librivox/irishpoetrypart2_015_graves.mp3
18132,86,https://www.archive.org/download/enough_rope_2303_librivox/enoughrope_48_parker.mp3
14161,86,https://www.archive.org/download/rhymesofchildhood_2006_librivox/rhymesofchildhood_010_guest.mp3
15251,86,https://www.archive.org/download/boysandgirls_2103_librivox/boysandgirls_060_foley.mp3
17227,86,https://www.archive.org/download/spc225_2203_librivox/spc225_foryoumother_ml.mp3
15625,86,https://www.archive.org/download/heartofspring_2104_librivox/heartofspring_54_neilson.mp3
13504,86,https://www.archive.org/download/binsey_poplars_1907.poem_librivox/binseypoplars_hopkins_csb.mp3
14299,86,https://www.archive.org/download/rhymesofchildhood_2006_librivox/rhymesofchildhood_044_guest.mp3
16890,86,https://www.archive.org/download/verseandworse_2201_librivox/verseandworse_17_graham.mp3
15435,86,https://www.archive.org/download/black_panther_2103_librivox/blackpanther_16_wheelock.mp3
18668,86,https://www.archive.org/download/spc241_2307_librivox/spc241_roadnottaken_ee.mp3
17868,86,https://www.archive.org/download/unanswered_2209.poem_librivox/unanswered_hope_cc.mp3
17856,86,https://www.archive.org/download/childrensshortworks051_2212_librivox/csw051_foxygrandpaplayingball_sk.mp3
19536,86,https://www.archive.org/download/helen_grey_2406.poem_librivox/helengrey_rossetti_cd.mp3
16090,86,https://www.archive.org/download/i_love_my_love_in_the_morning_2104.poem_librivox/mylove_griffin_pr.mp3
19827,86,https://www.archive.org/download/newpoems_2412_librivox/newpoems_19_lawrence.mp3
19792,86,https://www.archive.org/download/spc258_2412_librivox/spc258_inversnaid_tc.mp3
19396,85,https://www.archive.org/download/battlepieces_2405_librivox/battlepieces_34_melville.mp3
19254,85,https://www.archive.org/download/poemsamericanpatriotism_2408_librivox/poemsamericanpatriotism_36_matthews.mp3
10789,85,https://www.archive.org/download/worlds_best_poetry_7_2_2010_librivox/worldsbestpoetry7_2_018_various.mp3
770,85,https://www.archive.org/download/two_riddles_2308.poem_librivox/tworiddles_prior_jsb.mp3
13112,85,https://www.archive.org/download/sonnet29_1905.poem_librivox/sonnet29_shakespeare_cls.mp3
11051,85,https://www.archive.org/download/the_horses_of_the_hills_2104_librivox/horsesofthehills_25_pitt.mp3
380,85,https://www.archive.org/download/spc233_2211_librivox/spc233_topoetthousandyearshence_lb.mp3
19996,85,https://www.archive.org/download/calmisallnatureasarestingwheel_2502.poem_librivox/restingwheel_wordsworth_ws.mp3
14822,85,https://www.archive.org/download/among_the_rice_fields_2008.poem_librivox/ricefields_hope_maw.mp3
15112,85,https://www.archive.org/download/the_lonely_house_2010.poem_librivox/lonelyhouse_dickinson_fns.mp3
15877,85,https://www.archive.org/download/fragment_to_the_mind_of_man_2103.poem_librivox/mindofman_shelley_fo.mp3
18831,85,https://www.archive.org/download/heart_of_the_tree_2308.poem_librivox/heartofthetree_bunner_ekw.mp3
18687,85,https://www.archive.org/download/the_old_byway_2306.poem_librivox/oldbyway_cawein_ajw.mp3
13544,85,https://www.archive.org/download/market_womens_cries_1910.poem_librivox/market_swift_sn.mp3
15673,85,https://www.archive.org/download/very_short_stories_2108_librivox/veryshortstories_13_clifford.mp3
15939,85,https://www.archive.org/download/a_maiden_to_her_mirror_2103.poem_librivox/maiden_wilcox_rg.mp3
15219,85,https://www.archive.org/download/poems_2104_librivox/poems_34_quinn.mp3
17124,85,https://www.archive.org/download/crows_2210.poem_librivox/crows_almon_pr.mp3
17231,85,https://www.archive.org/download/whendayisdone_2204_librivox/whendayisdone_084_guest.mp3
16436,85,https://www.archive.org/download/lucifer_in_starlight_2107.poem_librivox/luciferinstarlight_meredith_klmb.mp3
16956,84,https://www.archive.org/download/emptyroom_2201.poem_librivox/emptyroom_bates_wr.mp3
12623,84,https://www.archive.org/download/prisonpoetry_2301_librivox/prisonpoetry_41_mcknight.mp3
15124,84,https://www.archive.org/download/wraith_of_summertime_2010.poem_librivox/summertime_riley_gb.mp3
19067,84,https://www.archive.org/download/theinvalidshymnbook_2402_librivox/invalidshymnbook_145_kiernan.mp3
19023,84,https://www.archive.org/download/theinvalidshymnbook_2402_librivox/invalidshymnbook_063_kiernan.mp3
17501,84,https://www.archive.org/download/spc229_2207_librivox/spc229_amongthefirs_jp.mp3
16696,84,https://www.archive.org/download/spc220_2110_librivox/spc220_everlastingbattle_ac.mp3
13788,84,https://www.archive.org/download/christmastide_1912.poem_librivox/christmastide_johnson_bmn.mp3
13874,84,https://www.archive.org/download/thejuniorclassics10part2_2005_librivox/juniorclassicsvol10b_044_patten.mp3
17693,84,https://www.archive.org/download/lyrics_legends_christmas_2302_librivox/lyrics_16_scollard.mp3
13435,84,https://www.archive.org/download/book_irish_poetry_1911_librivox/irishpoetrypart1_095_graves.mp3
19684,84,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_028_cawein.mp3
8169,84,https://www.archive.org/download/the_penitent_1905.poem_librivox/penitent_millay_vb.mp3
18811,84,https://www.archive.org/download/heart_of_the_tree_2308.poem_librivox/heartofthetree_bunner_sjm.mp3
19235,84,https://www.archive.org/download/completepoems_annebronte_2402_librivox/completepoems_31_annebronte.mp3
18614,83,https://www.archive.org/download/mosquitoes_2308_librivox/mosquitoes_07_faulkner.mp3
17175,83,https://www.archive.org/download/spc225_2203_librivox/spc225_deaddrummer_ms.mp3
16067,83,https://www.archive.org/download/the_pearl_story_book_2109_librivox/pearlstorybook_24_skinner.mp3
15868,83,https://www.archive.org/download/mybrigantine_2201.poem_librivox/mybrigantine_cooper_ace.mp3
16639,83,https://www.archive.org/download/spc220_2110_librivox/spc220_iwanderedlonely_abw.mp3
13537,82,https://www.archive.org/download/book_irish_poetry_1911_librivox/irishpoetrypart1_074_graves.mp3
13872,82,https://www.archive.org/download/roast_beef_2001.poem_librivox/roastbeef_stein_hlb.mp3
17954,82,https://www.archive.org/download/autumn_flowers_2210.poem_librivox/autumnflowers_sherrick_omef.mp3
16166,82,https://www.archive.org/download/the_wind_of_spring_2105.poem_librivox/windofspring_cawein_mvdh.mp3
15078,82,https://www.archive.org/download/spc213_2103_librivox/spc213_irony_gt.mp3
18019,82,https://www.archive.org/download/for_you_2211.poem_librivox/foryou_riley_ab.mp3
14756,82,https://www.archive.org/download/sonnet_38_2008.poem_librivox/sonnet38_bridges_qh.mp3
13876,82,https://www.archive.org/download/thejuniorclassics10part2_2005_librivox/juniorclassicsvol10b_068_patten.mp3
18889,82,https://www.archive.org/download/poemsofpastandpresent_2310_librivox/poemspastandpresent_74_hardy.mp3
16895,82,https://www.archive.org/download/arewomenpeople_2203_librivox/arewomenpeople_09_duermiller.mp3
18339,82,https://www.archive.org/download/star_dust_2303_librivox/stardust_34_henshall.mp3
14496,82,https://www.archive.org/download/spc205_2007_librivox/spc205_iwanderedlonelyasacloud_sb.mp3
15999,82,https://www.archive.org/download/spc214_2104_librivox/spc214_seafever_as.mp3
14291,81,https://www.archive.org/download/quiet_2005.poem_librivox/quiet_cawein_jr.mp3
14559,81,https://www.archive.org/download/poems_2104_librivox/poems_58_quinn.mp3
17922,81,https://www.archive.org/download/spc233_2211_librivox/spc233_lostchord_dl.mp3
12351,81,https://www.archive.org/download/recurrence_2201.poem_librivox/recurrence_parker_rar.mp3
19651,81,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_119_cawein.mp3
14070,81,https://www.archive.org/download/spc203_2005_librivox/spc203_ohnowenevermentionher_br.mp3
19256,81,https://www.archive.org/download/thethrillbookvolino6may151919_2404_librivox/thrillbookvol1no6_14_various.mp3
17058,81,https://www.archive.org/download/fancy_2202.poem_librivox/fancy_carroll_tm.mp3
18248,81,https://www.archive.org/download/star_dust_2303_librivox/stardust_61_henshall.mp3
16872,81,https://www.archive.org/download/lines_written_while_sailing_in_a_boat_at_evening_2111.p_librivox/boatatevening_wordsworth_cl.mp3
14309,81,https://www.archive.org/download/over_the_brazier_2203_librivox/overthebrazier_12_graves.mp3
10660,81,https://www.archive.org/download/star_dust_2303_librivox/stardust_56_henshall.mp3
17923,80,https://www.archive.org/download/autumn_flowers_2210.poem_librivox/autumnflowers_sherrick_ds.mp3
14613,80,https://www.archive.org/download/spc206_2008_librivox/spc206_legendofgold_tkm.mp3
18502,80,https://www.archive.org/download/springs_bedfellow_2304.poem_librivox/springsbedfellow_morris_ch.mp3
19356,80,https://www.archive.org/download/abelmelveny_2403.poem_librivox/abelmelveny_masters_nam.mp3
17579,80,https://www.archive.org/download/100_great_poems_2210_librivox/100greatpoems_100_cross.mp3
14214,80,https://www.archive.org/download/railway_station_2008.poem_librivox/railwaystation_lampman_gd.mp3
16914,80,https://www.archive.org/download/lake_lyrics_2201_librivox/lakelyrics_43_campbell.mp3
17584,80,https://www.archive.org/download/100_great_poems_2210_librivox/100greatpoems_019_cross.mp3
16005,80,https://www.archive.org/download/woodland_hallo_2103.poem_librivox/hallo_bloomfield_hr.mp3
18709,80,https://www.archive.org/download/motley_2312_librivox/motley_42_delamare.mp3
14136,80,https://www.archive.org/download/that_night_2004.poem_librivox/thatnight_riley_es.mp3
19780,80,https://www.archive.org/download/caverns_2411.poem_librivox/caverns_cawein_kmz.mp3
17173,80,https://www.archive.org/download/spc225_2203_librivox/spc225_lakeisleofinnisfree_aaw.mp3
15967,80,https://www.archive.org/download/spc214_2104_librivox/spc214_tosundial_abj.mp3
13451,80,https://www.archive.org/download/the_joyful_widower_1906.poem_librivox/joyfulwidower_burns_as.mp3
16096,80,https://www.archive.org/download/i_love_my_love_in_the_morning_2104.poem_librivox/mylove_griffin_aq.mp3
19970,80,https://www.archive.org/download/salad_2502.poem_librivox/salad_smith_mo.mp3
16275,80,https://www.archive.org/download/how_the_white_rose_came_2106.poem_librivox/whiterose_wilcox_lj.mp3
14489,80,https://www.archive.org/download/the_ripest_peach_2007.poem_librivox/ripestpeach_riley_khbs.mp3
16965,80,https://www.archive.org/download/spc223_2201_librivox/spc223_bopeep_bv.mp3
16341,79,https://www.archive.org/download/lucifer_in_starlight_2107.poem_librivox/luciferinstarlight_meredith_ss.mp3
15181,79,https://www.archive.org/download/spc209_2011_librivox/spc209_tomybrothers_apc.mp3
14629,79,https://www.archive.org/download/if_i_knew_what_poets_know_2007.poem_librivox/poetsknow_riley_ase.mp3
14384,79,https://www.archive.org/download/gayly_sound_the_castanet_2007.poem_librivox/castanet_moore_lo.mp3
17434,79,https://www.archive.org/download/the_lost_lagoon_2205.poem_librivox/lostlagoon_johnson_cf.mp3
13679,79,https://www.archive.org/download/halloween_1910.poem_librivox/halloween_sheard_sj.mp3
17366,79,https://www.archive.org/download/famouspoems_2207_librivox/famouspoems_026_various.mp3
15431,79,https://www.archive.org/download/poems_james_hebblethwaite_2103_librivox/poems_45_hebblethwaite.mp3
13633,79,https://www.archive.org/download/thunder-storm_1910.poem_librivox/thunderstorm_dickinson_kes.mp3
18975,79,https://www.archive.org/download/sonnetsofthiscentury_2401_librivox/sonnetsofthiscentury_057_various.mp3
17598,79,https://www.archive.org/download/solitary_2206.poem_librivox/solitary_teasdale_sjt.mp3
18935,79,https://www.archive.org/download/spc244_2310_librivox/spc244_outcast_pr.mp3
19931,79,https://www.archive.org/download/talk_2502.poem_librivox/talk_benet_zm.mp3
16591,79,https://www.archive.org/download/severnandsomme_2109_librivox/severnandsomme_41_gurney.mp3
16978,78,https://www.archive.org/download/museandmint_2204_librivox/museandmint_51_percy.mp3
13309,78,https://www.archive.org/download/sonnet29_1905.poem_librivox/sonnet29_shakespeare_vs.mp3
18260,78,https://www.archive.org/download/annualreport_indianaffairs_december1827_2303_librivox/annualreportdec1827_08_commissionerofindianaffairs.mp3
14974,78,https://www.archive.org/download/a_christmas_hamper_2103_librivox/achristmashamper_01_various.mp3
16232,78,https://www.archive.org/download/spc217_2107_librivox/spc217_fortwobirthdays_mjs.mp3
16024,78,https://www.archive.org/download/thoughts_in_a_library_2104.poem_librivox/library_botta_adf.mp3
10316,78,https://www.archive.org/download/outward_bound_2105.poem_librivox/outwardbound_newbolt_db.mp3
6717,78,https://www.archive.org/download/thenandnow_2501.poem_librivox/thenandnow_dunbar_ts.mp3
16603,78,https://www.archive.org/download/cbc032_wilderness_2112_librivox/cbc032_05_various.mp3
11795,78,https://www.archive.org/download/winter_2401.poem_librivox/winter_legallienne_eb.mp3
18048,78,https://www.archive.org/download/enough_rope_2303_librivox/enoughrope_35_parker.mp3
16209,78,https://www.archive.org/download/wildflowersonnets_2409_librivox/wildflowersonnets_10_shawforman.mp3
18151,78,https://www.archive.org/download/liberty_bell_2304.poem_librivox/libertybell_doyle_tl.mp3
14363,78,https://www.archive.org/download/quiet_2005.poem_librivox/quiet_cawein_ea.mp3
18581,78,https://www.archive.org/download/the_full_tide_2305.poem_librivox/fulltide_freeman_sc.mp3
18226,78,https://www.archive.org/download/popular_personage_at_home_2301.poem_librivox/personage_hardy_kf.mp3
13381,78,https://www.archive.org/download/farewells_1906.poem_librivox/farewells_ryan_smf.mp3
15200,78,https://www.archive.org/download/spc210_2012_librivox/spc210_waterlady_sm.mp3
14764,78,https://www.archive.org/download/in_darkest_africa_2011.poem_librivox/africa_herford_pr.mp3
18311,77,https://www.archive.org/download/whispersheavenlydeath_2312_librivox/whispers_13_whitman.mp3
17766,77,https://www.archive.org/download/weep_not_for_him_2211.poem_librivox/weepnot_laidlaw_n.mp3
18348,77,https://www.archive.org/download/spc257_2_2411_librivox/spc257_whim_pds.mp3
17327,77,https://www.archive.org/download/famouspoems_2207_librivox/famouspoems_013_various.mp3
17596,77,https://www.archive.org/download/backward_spring_2303.poem_librivox/backwardspring_hardy_reb.mp3
19617,77,https://www.archive.org/download/poeticalworksbeddoes1_2409_librivox/poeticalworks_11_beddoes.mp3
14716,77,https://www.archive.org/download/summer_of_love_2009_librivox/summeroflove_53_kilmer.mp3
19834,77,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_136_cawein.mp3
19520,77,https://www.archive.org/download/to_thecicada_2406.poem_librivox/tothecicada_noguchi_tj.mp3
17010,77,https://www.archive.org/download/forest_reverie_2201.poem_librivox/forestreverie_poe_ll.mp3
13625,77,https://www.archive.org/download/motley_2312_librivox/motley_41_delamare.mp3
17694,76,https://www.archive.org/download/love_poems_famous_authors_2211_librivox/lovepoemsbyfamousauthors_120_various.mp3
17898,76,https://www.archive.org/download/spc232_2210_librivox/spc232_afterthought_av.mp3
17932,76,https://www.archive.org/download/waysidegleams_2212_librivox/waysidegleams_74_salverson.mp3
14308,76,https://www.archive.org/download/the_broken_oar_2005.poem_librivox/brokenoar_longfellow_em.mp3
9862,76,https://www.archive.org/download/attheclosedgateofjustice_2002.poem_librivox/closedgate_corrothers_cb.mp3
13257,76,https://www.archive.org/download/poemsbyaslave_2303_librivox/poemsbyaslave_06_horton.mp3
17919,76,https://www.archive.org/download/autumn_flowers_2210.poem_librivox/autumnflowers_sherrick_sw.mp3
14902,76,https://www.archive.org/download/mountainidylls_2011_librivox/mountainidylls_02_king.mp3
15794,76,https://www.archive.org/download/the_wind_of_spring_2105.poem_librivox/windofspring_cawein_lm.mp3
18784,76,https://www.archive.org/download/sonnetsofthiscentury_2401_librivox/sonnetsofthiscentury_019_various.mp3
15832,76,https://www.archive.org/download/historyesculentfish_2103_librivox/esculentfish_30_north.mp3
16986,76,https://www.archive.org/download/thestrangestthingsintheworld_2207_librivox/thestrangestthingsintheworld_029_henry.mp3
15861,76,https://www.archive.org/download/anthologyofmassachusettspoets_2103_librivox/anthology_48_braithwaite.mp3
16349,76,https://www.archive.org/download/dawnanddusk_2110_librivox/dawnanddusk_40_daley.mp3
16741,76,https://www.archive.org/download/city_of_dreadful_night_and_other_poems_2203_librivox/cityofdreadfulnight_14_thomson.mp3
14936,76,https://www.archive.org/download/harlem_shadows_2105_librivox/harlemshadows_41_mckay.mp3
14911,76,https://www.archive.org/download/thepsalmesofdavid_2012_librivox/psalmesofdavid_100_sidney.mp3
15905,76,https://www.archive.org/download/fragment_to_the_mind_of_man_2103.poem_librivox/mindofman_shelley_ms.mp3
14878,76,https://www.archive.org/download/railway_station_2008.poem_librivox/railwaystation_lampman_ll.mp3
4705,76,https://www.archive.org/download/railway_station_2008.poem_librivox/railwaystation_lampman_alp.mp3
13822,76,https://www.archive.org/download/songwhen_love_came_2001.poem_librivox/song_campbell_grb.mp3
13533,76,https://www.archive.org/download/a_photograph_1908.poem_librivox/photograph_mcneill_sf.mp3
19624,76,https://www.archive.org/download/wildflowersonnets_2409_librivox/wildflowersonnets_20_shawforman.mp3
17726,75,https://www.archive.org/download/song_2208.poem_librivox/song_stickney_lhm.mp3
19653,75,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_118_cawein.mp3
13501,75,https://www.archive.org/download/book_irish_poetry_1911_librivox/irishpoetrypart1_098_graves.mp3
16615,75,https://www.archive.org/download/theinvalidshymnbook_2402_librivox/invalidshymnbook_170_kiernan.mp3
17505,75,https://www.archive.org/download/lines_new-born_infant_2205.poem_librivox/newborn_moodie_js.mp3
15640,75,https://www.archive.org/download/heartofspring_2104_librivox/heartofspring_37_neilson.mp3
17547,75,https://www.archive.org/download/100_great_poems_2210_librivox/100greatpoems_006_cross.mp3
10955,75,https://www.archive.org/download/emeraldstorybook_2106_librivox/emeraldstorybook_58_various.mp3
17750,75,https://www.archive.org/download/memories_of_a_childhood_2208.poem_librivox/memoriesofachildhood_rilke_hjm.mp3
18087,75,https://www.archive.org/download/the_golden_carol_2212.poem_librivox/goldencarol_anonymous_je.mp3
18738,75,https://www.archive.org/download/reply_to_a_young_lady_2307.poem_librivox/reply_hope_msmae.mp3
16233,75,https://www.archive.org/download/spc216_2106_librivox/spc216_inaugust_smc.mp3
18582,75,https://www.archive.org/download/the_full_tide_2305.poem_librivox/fulltide_freeman_ta.mp3
17301,75,https://www.archive.org/download/famouspoems_2207_librivox/famouspoems_020_various.mp3
17036,75,https://www.archive.org/download/whendayisdone_2204_librivox/whendayisdone_055_guest.mp3
17920,75,https://www.archive.org/download/starlight_2210.poem_librivox/starlight_hope_jj.mp3
15213,75,https://www.archive.org/download/in_darkest_africa_2011.poem_librivox/africa_herford_kmw.mp3
14630,75,https://www.archive.org/download/if_i_knew_what_poets_know_2007.poem_librivox/poetsknow_riley_ae.mp3
14779,75,https://www.archive.org/download/witnesses_2008.poem_librivox/witnesses_cawein_bhs.mp3
17288,75,https://www.archive.org/download/on_a_tear_2203.poem_librivox/onatear_rogers_kla.mp3
13157,75,https://www.archive.org/download/poems_madison_cawein_3_1907_librivox/poemscawein3_088_cawein.mp3
13837,75,https://www.archive.org/download/book_irish_poetry_2103_librivox/irishpoetrypart2_028_graves.mp3
13903,75,https://www.archive.org/download/the_dawns_awake_2002.poem_librivox/dawnsawake_bohanan_lc.mp3
17599,74,https://www.archive.org/download/summerdawn_2207.poem_librivox/summerdawn_morris_pb.mp3
18572,74,https://www.archive.org/download/anthologymagazineverse1915_2408_librivox/anthologyofmagazineverse1915_020_braithwaite.mp3
11632,74,https://www.archive.org/download/spc215_2105_librivox/spc215_eldorado_cv.mp3
13528,74,https://www.archive.org/download/thegrass_1908.poem_librivox/grass_dickinson_rb.mp3
18314,74,https://www.archive.org/download/star_dust_2303_librivox/stardust_52_henshall.mp3
18984,74,https://www.archive.org/download/sonnetsofthiscentury_2401_librivox/sonnetsofthiscentury_059_various.mp3
17244,74,https://www.archive.org/download/whendayisdone_2204_librivox/whendayisdone_044_guest.mp3
13443,74,https://www.archive.org/download/spring_harvest_1907_librivox/springharvest_26_smith.mp3
15022,74,https://www.archive.org/download/sonnet_ix_2009.poem_librivox/sonnetix_coleridge_evh.mp3
17853,74,https://www.archive.org/download/waysidegleams_2212_librivox/waysidegleams_25_salverson.mp3
18620,74,https://www.archive.org/download/byscarlettorch_2306_librivox/scarlettorch_37_euwer.mp3
19358,74,https://www.archive.org/download/abelmelveny_2403.poem_librivox/abelmelveny_masters_tm.mp3
17847,74,https://www.archive.org/download/waysidegleams_2212_librivox/waysidegleams_28_salverson.mp3
14315,74,https://www.archive.org/download/the_broken_oar_2005.poem_librivox/brokenoar_longfellow_nb.mp3
19700,73,https://www.archive.org/download/alivingpoet_2409.poem_librivox/livingpoet_kendall_ajl.mp3
19961,73,https://www.archive.org/download/talk_2502.poem_librivox/talk_benet_mm.mp3
11247,73,https://www.archive.org/download/the_full_tide_2305.poem_librivox/fulltide_freeman_my.mp3
15676,73,https://www.archive.org/download/childrensshortworks043_2101_librivox/csw043_crowandpitcher_gp.mp3
14339,73,https://www.archive.org/download/quiet_2005.poem_librivox/quiet_cawein_rlb.mp3
19764,73,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_122_cawein.mp3
19829,73,https://www.archive.org/download/yule-tidefires_2412.poem_librivox/yuletidefires_anonymous_ks.mp3
16689,73,https://www.archive.org/download/clouds_of_the_autumn_night_2109.poem_librivox/clouds_cawein_djwe.mp3
18729,73,https://www.archive.org/download/reply_to_a_young_lady_2307.poem_librivox/reply_hope_nv.mp3
13585,73,https://www.archive.org/download/completepoeticalworks_edgarallanpoe_2002_librivox/completepoeticalworks_42_poe.mp3
14828,73,https://www.archive.org/download/among_the_rice_fields_2008.poem_librivox/ricefields_hope_km.mp3
17324,73,https://www.archive.org/download/famouspoems_2207_librivox/famouspoems_019_various.mp3
14180,73,https://www.archive.org/download/the_wind_of_spring_2105.poem_librivox/windofspring_cawein_ejd.mp3
18472,73,https://www.archive.org/download/thrillbook_vol1no2mar151919_2308_librivox/thrillbookvol1no2_13_various.mp3
14570,73,https://www.archive.org/download/thebee_2006.poem_librivox/bee_nichols_etj.mp3
